Id,Dataset,Classifier,Measure,Type,Mean,Std
12,glass,kNN,Kappa,Standard,-0.007502546689303899,0.022076174140184434
13,glass,kNN,Kappa,Normalized,0.47685843203609707,0.068715757361387
12,glass,kNN,Bal. acc.,Standard,0.49668421052631573,0.00999909968246311
13,glass,kNN,Bal. acc.,Normalized,0.4940524534686972,0.018687405758245717
12,glass,kNN,Recall,Standard,0.0,0.0
13,glass,kNN,Recall,Normalized,0.05555555555555556,6.938893903907228e-18
12,glass,kNN,F1-score,Standard,0.0,0.0
13,glass,kNN,F1-score,Normalized,0.05555555555555556,6.938893903907228e-18
12,glass,kNN,MCC,Standard,-0.007771972303422546,0.022786323736040306
13,glass,kNN,MCC,Normalized,0.48958262831359284,0.031363559114065125
12,glass,kNN,Precision,Standard,0.0,0.0
13,glass,kNN,Precision,Normalized,0.05555555555555556,6.938893903907228e-18
12,glass,kNN,Accuracy,Standard,0.9148419913419913,0.0269944098729667
13,glass,kNN,Accuracy,Normalized,0.9465228426395942,0.027741139972403576
12,glass,SVM,G-mean,Standard,0.0,0.0
13,glass,SVM,G-mean,Normalized,0.06034968979131416,0.0
12,glass,SVM,Kappa,Standard,0.0,0.0
13,glass,SVM,Kappa,Normalized,0.5002820078962211,0.0
12,glass,SVM,Bal. acc.,Standard,0.5,0.0
13,glass,SVM,Bal. acc.,Normalized,0.5002820078962211,0.0
12,glass,SVM,Recall,Standard,0.0,0.0
13,glass,SVM,Recall,Normalized,0.05555555555555556,6.938893903907228e-18
12,glass,SVM,F1-score,Standard,0.0,0.0
13,glass,SVM,F1-score,Normalized,0.05555555555555556,6.938893903907228e-18
12,glass,SVM,MCC,Standard,0.0,0.0
13,glass,SVM,MCC,Normalized,0.5002820078962211,0.0
12,glass,SVM,Precision,Standard,0.0,0.0
13,glass,SVM,Precision,Normalized,0.05555555555555556,6.938893903907228e-18
12,glass,SVM,Accuracy,Standard,0.9209307359307358,0.019072457732380713
13,glass,SVM,Accuracy,Normalized,0.9530456852791882,0.018613482516319512
12,glass,NB,G-mean,Standard,0.5385131720386744,0.18946846804402673
13,glass,NB,G-mean,Normalized,0.6468330513254371,0.21342790227871902
12,glass,NB,Kappa,Standard,0.05004155770201366,0.08279964515946849
13,glass,NB,Kappa,Normalized,0.5897095318668922,0.18714054997741042
12,glass,NB,Bal. acc.,Standard,0.5961973684210526,0.1648767582005931
13,glass,NB,Bal. acc.,Normalized,0.6473575860124083,0.2434293449177079
12,glass,NB,Recall,Standard,0.765,0.31980462785894764
13,glass,NB,Recall,Normalized,0.7694444444444444,0.30935765788780334
12,glass,NB,F1-score,Standard,0.1808283043925459,0.08146381103665888
13,glass,NB,F1-score,Normalized,0.593824027072758,0.2070584381560164
12,glass,NB,MCC,Standard,0.10658476196193922,0.17455715787535572
13,glass,NB,MCC,Normalized,0.6313254371122391,0.21133533967164925
12,glass,NB,Precision,Standard,0.1036378327554798,0.048264101192104426
13,glass,NB,Precision,Normalized,0.573059785673999,0.19736306954175126
12,glass,NB,Accuracy,Standard,0.45395887445887445,0.08882512075623579
13,glass,NB,Accuracy,Normalized,0.44999999999999996,0.0961801687202689
12,glass,GBM,G-mean,Standard,0.2376474022298407,0.3608251167047372
13,glass,GBM,G-mean,Normalized,0.3121150592216581,0.37755415806512826
12,glass,GBM,Kappa,Standard,0.19165907397173712,0.32305128957449747
13,glass,GBM,Kappa,Normalized,0.612980823463057,0.25328940638387565
12,glass,GBM,Bal. acc.,Standard,0.5873684210526315,0.15320423426303167
13,glass,GBM,Bal. acc.,Normalized,0.611872532430908,0.19139135460076576
12,glass,GBM,Recall,Standard,0.19,0.3064310689208913
13,glass,GBM,Recall,Normalized,0.22833333333333336,0.28283125449376795
12,glass,GBM,F1-score,Standard,0.21033333333333332,0.3242665227521611
13,glass,GBM,F1-score,Normalized,0.339385222786238,0.42361082694646435
12,glass,GBM,MCC,Standard,0.20065044842844415,0.3365545349445042
13,glass,GBM,MCC,Normalized,0.6309701071630005,0.23121671145451744
12,glass,GBM,Precision,Standard,0.265,0.41572894481327083
13,glass,GBM,Precision,Normalized,0.34422165820642975,0.4308453692821038
12,glass,GBM,Accuracy,Standard,0.9218333333333333,0.03700842551826667
13,glass,GBM,Accuracy,Normalized,0.9516046249294982,0.03552748627834208
12,glass,CART,G-mean,Standard,0.3145457126018777,0.3945456346757264
13,glass,CART,G-mean,Normalized,0.3892921601804851,0.4063492598110296
12,glass,CART,Kappa,Standard,0.18798684957359912,0.32531243344841093
13,glass,CART,Kappa,Normalized,0.5736209813874789,0.3211168149181926
12,glass,CART,Bal. acc.,Standard,0.6047763157894736,0.18472087715915803
13,glass,CART,Bal. acc.,Normalized,0.6222278623801466,0.2298402111115861
12,glass,CART,Recall,Standard,0.27,0.363455636907725
13,glass,CART,Recall,Normalized,0.30333333333333334,0.3388816028360654
12,glass,CART,F1-score,Standard,0.23857142857142857,0.3111069403672493
13,glass,CART,F1-score,Normalized,0.41369994359842066,0.43934935050248647
12,glass,CART,MCC,Standard,0.19742277184271986,0.3403997936436164
13,glass,CART,MCC,Normalized,0.628009024252679,0.2636459882803279
12,glass,CART,Precision,Standard,0.24933333333333332,0.35233286029611893
13,glass,CART,Precision,Normalized,0.4162521150592216,0.44253429458201077
12,glass,CART,Accuracy,Standard,0.8864805194805193,0.053845013250270586
13,glass,CART,Accuracy,Normalized,0.9149182177100958,0.054315826283599794
12,glass,RF,G-mean,Standard,0.09741410669895126,0.25494574701553374
13,glass,RF,G-mean,Normalized,0.16464467005076133,0.2706413046837748
12,glass,RF,Kappa,Standard,0.07903369716566665,0.2362666109217513
13,glass,RF,Kappa,Normalized,0.5371714608009025,0.1838837399140639
12,glass,RF,Bal. acc.,Standard,0.5328684210526317,0.10359700781248864
13,glass,RF,Bal. acc.,Normalized,0.5424534686971234,0.13515620492594854
12,glass,RF,Recall,Standard,0.075,0.20463381929681126
13,glass,RF,Recall,Normalized,0.12333333333333334,0.18701356655086301
12,glass,RF,F1-score,Standard,0.08999999999999998,0.23853720883753124
13,glass,RF,F1-score,Normalized,0.1749407783417936,0.3089014712640866
12,glass,RF,MCC,Standard,0.08292313054158931,0.24621356490761673
13,glass,RF,MCC,Normalized,0.5508178228990411,0.16734328126392453
12,glass,RF,Precision,Standard,0.12,0.3171750305430741
13,glass,RF,Precision,Normalized,0.17747038917089683,0.31543746045645354
12,glass,RF,Accuracy,Standard,0.9184069264069263,0.03198111711192898
13,glass,RF,Accuracy,Normalized,0.9493626621545406,0.0313868661793734
12,glass,LR,G-mean,Standard,0.0,0.0
13,glass,LR,G-mean,Normalized,0.06034968979131416,0.0
12,glass,LR,Kappa,Standard,-0.009777650797304901,0.02364516929747781
13,glass,LR,Kappa,Normalized,0.46965877044557247,0.07395334437121741
12,glass,LR,Bal. acc.,Standard,0.495671052631579,0.010858723531396407
13,glass,LR,Bal. acc.,Normalized,0.49213197969543143,0.0203434835769512
12,glass,LR,Recall,Standard,0.0,0.0
13,glass,LR,Recall,Normalized,0.05555555555555556,6.938893903907228e-18
12,glass,LR,F1-score,Standard,0.0,0.0
13,glass,LR,F1-score,Normalized,0.05555555555555556,6.938893903907228e-18
12,glass,LR,MCC,Standard,-0.010279732765514124,0.02484174162628191
13,glass,LR,MCC,Normalized,0.4861195713479978,0.03422708308781344
12,glass,LR,Precision,Standard,0.0,0.0
13,glass,LR,Precision,Normalized,0.05555555555555556,6.938893903907228e-18
12,glass,LR,Accuracy,Standard,0.9129545454545454,0.027474727343581553
13,glass,LR,Accuracy,Normalized,0.944500846023689,0.0283095758493204
14,colon,kNN,G-mean,Standard,0.657329683549937,0.2943937620333349
15,colon,kNN,G-mean,Normalized,0.7495440084835632,0.2912010984319088
14,colon,kNN,Kappa,Standard,0.4411317291404247,0.38706584469309324
15,colon,kNN,Kappa,Normalized,0.7827571580063628,0.23592257503404798
14,colon,kNN,Bal. acc.,Standard,0.7241666666666667,0.19683079309678939
15,colon,kNN,Bal. acc.,Normalized,0.7822269353128314,0.22996875094368888
14,colon,kNN,Recall,Standard,0.6433333333333333,0.3391328812001442
15,colon,kNN,Recall,Normalized,0.6560869565217391,0.3247273103497095
14,colon,kNN,F1-score,Standard,0.614,0.29307024379908225
15,colon,kNN,F1-score,Normalized,0.7283669141039237,0.30482688030200844
14,colon,kNN,MCC,Standard,0.46436644408571814,0.3982111738016889
15,colon,kNN,MCC,Normalized,0.7845917285259809,0.23484202515533156
14,colon,kNN,Precision,Standard,0.6378333333333334,0.32784528024325404
15,colon,kNN,Precision,Normalized,0.7516861081654295,0.3042794887825913
14,colon,kNN,Accuracy,Standard,0.7483333333333334,0.17467997949992795
15,colon,kNN,Accuracy,Normalized,0.8102226935312831,0.19778872454271068
14,colon,SVM,G-mean,Standard,0.6219182520132229,0.32127509678283084
15,colon,SVM,G-mean,Normalized,0.7195334040296926,0.32504301352946957
14,colon,SVM,Kappa,Standard,0.4955601543384151,0.3210583018418385
15,colon,SVM,Kappa,Normalized,0.8229268292682927,0.1911813918762664
14,colon,SVM,Bal. acc.,Standard,0.73625,0.15910502733170384
15,colon,SVM,Bal. acc.,Normalized,0.8076882290562034,0.18221058697210993
14,colon,SVM,Recall,Standard,0.525,0.32521360501813096
15,colon,SVM,Recall,Normalized,0.5421739130434782,0.3102809873571243
14,colon,SVM,F1-score,Standard,0.5885714285714285,0.3140020364767793
15,colon,SVM,F1-score,Normalized,0.7130646871686109,0.33778903358114215
14,colon,SVM,MCC,Standard,0.528716319873009,0.3320611519818263
15,colon,SVM,MCC,Normalized,0.8297985153764581,0.1940439178674119
14,colon,SVM,Precision,Standard,0.7408333333333332,0.3881750392685124
15,colon,SVM,Precision,Normalized,0.7857900318133616,0.3667709158568546
14,colon,SVM,Accuracy,Standard,0.7999999999999998,0.11746567984327629
15,colon,SVM,Accuracy,Normalized,0.8791622481442205,0.11122180282659111
14,colon,NB,G-mean,Standard,0.6216987072825071,0.2560743069825496
15,colon,NB,G-mean,Normalized,0.71881230116649,0.2583899047766021
14,colon,NB,Kappa,Standard,0.3384962950093384,0.3834319439735855
15,colon,NB,Kappa,Normalized,0.7250053022269354,0.2504889126394504
14,colon,NB,Bal. acc.,Standard,0.67125,0.19710535465413753
15,colon,NB,Bal. acc.,Normalized,0.7231919406150584,0.24579222951231916
14,colon,NB,Recall,Standard,0.63,0.29961085872622617
15,colon,NB,Recall,Normalized,0.6426086956521739,0.2872580760717286
14,colon,NB,F1-score,Standard,0.5792142857142857,0.2479928165790895
15,colon,NB,F1-score,Normalized,0.7005408271474018,0.2661801950991592
14,colon,NB,MCC,Standard,0.36225524190342173,0.4004601877037412
15,colon,NB,MCC,Normalized,0.7286108165429481,0.2487593629805236
14,colon,NB,Precision,Standard,0.5985,0.3018378427787565
15,colon,NB,Precision,Normalized,0.7229374337221632,0.2780442043977718
14,colon,NB,Accuracy,Standard,0.6835714285714287,0.19329154486214017
15,colon,NB,Accuracy,Normalized,0.7337539766702015,0.23926093294809225
14,colon,GBM,G-mean,Standard,0.6246369117055356,0.28765499335425704
15,colon,GBM,G-mean,Normalized,0.7228419936373278,0.28685765207242103
14,colon,GBM,Kappa,Standard,0.4039168527125049,0.3634356091742685
15,colon,GBM,Kappa,Normalized,0.7647932131495229,0.2258659057562339
14,colon,GBM,Bal. acc.,Standard,0.7008333333333333,0.17905810664573543
15,colon,GBM,Bal. acc.,Normalized,0.7608059384941676,0.21339330271530682
14,colon,GBM,Recall,Standard,0.5866666666666667,0.3227313984655902
15,colon,GBM,Recall,Normalized,0.6008695652173912,0.3085045336117108
14,colon,GBM,F1-score,Standard,0.5824047619047619,0.28668325671817607
15,colon,GBM,F1-score,Normalized,0.7038918345705197,0.30338661825929925
14,colon,GBM,MCC,Standard,0.42789069461218127,0.37781329621605214
15,colon,GBM,MCC,Normalized,0.7672322375397667,0.22594637395662787
14,colon,GBM,Precision,Standard,0.6425,0.34293160153787716
15,colon,GBM,Precision,Normalized,0.7452492046659597,0.3182323231459496
14,colon,GBM,Accuracy,Standard,0.7378571428571429,0.1574130073255811
15,colon,GBM,Accuracy,Normalized,0.8034994697773064,0.1695652837105776
14,colon,CART,G-mean,Standard,0.6669481846625177,0.2918563327655787
15,colon,CART,G-mean,Normalized,0.7610922587486746,0.2902410661115172
14,colon,CART,Kappa,Standard,0.4700488120575077,0.35235329880923855
15,colon,CART,Kappa,Normalized,0.8031813361611877,0.21436535632188886
14,colon,CART,Bal. acc.,Standard,0.7408333333333332,0.17761733211223124
15,colon,CART,Bal. acc.,Normalized,0.8042948038176033,0.2078656026196775
14,colon,CART,Recall,Standard,0.6666666666666665,0.3439961240091715
15,colon,CART,Recall,Normalized,0.6778260869565217,0.3295809907892187
14,colon,CART,F1-score,Standard,0.6274523809523809,0.29006595836823323
15,colon,CART,F1-score,Normalized,0.7475503711558855,0.3062270976559853
14,colon,CART,MCC,Standard,0.49944166574842136,0.3632640916636544
15,colon,CART,MCC,Normalized,0.808865323435843,0.21492897819302223
14,colon,CART,Precision,Standard,0.6541666666666667,0.33057504611072974
15,colon,CART,Precision,Normalized,0.7605196182396605,0.30874335414128107
14,colon,CART,Accuracy,Standard,0.764047619047619,0.15036218556562872
15,colon,CART,Accuracy,Normalized,0.833743372216331,0.1608441237009723
14,colon,RF,G-mean,Standard,0.6294481392046576,0.3189227284444632
15,colon,RF,G-mean,Normalized,0.7197879109225876,0.3152841323638421
14,colon,RF,Kappa,Standard,0.46300670778496866,0.37963264999000246
15,colon,RF,Kappa,Normalized,0.7915376458112408,0.2300460809253522
14,colon,RF,Bal. acc.,Standard,0.7258333333333333,0.18784043169077783
15,colon,RF,Bal. acc.,Normalized,0.7830222693531281,0.21791948328775657
14,colon,RF,Recall,Standard,0.5516666666666666,0.342129767453488
15,colon,RF,Recall,Normalized,0.5678260869565217,0.32778225978516234
14,colon,RF,F1-score,Standard,0.5910714285714285,0.3172027998192196
15,colon,RF,F1-score,Normalized,0.7012725344644752,0.32924305277380966
14,colon,RF,MCC,Standard,0.4921853651036192,0.39048148304374086
15,colon,RF,MCC,Normalized,0.7986002120890775,0.22927396663317853
14,colon,RF,Precision,Standard,0.7118333333333333,0.37641064307777244
15,colon,RF,Precision,Normalized,0.7750265111346767,0.3497912624733522
14,colon,RF,Accuracy,Standard,0.7773809523809524,0.15339598690378425
15,colon,RF,Accuracy,Normalized,0.8446341463414635,0.15866903215971873
14,colon,LR,G-mean,Standard,0.798289562009608,0.17625864097921978
15,colon,LR,G-mean,Normalized,0.8810392364793214,0.14431975100211272
14,colon,LR,Kappa,Standard,0.6111787101787102,0.3015942177460366
15,colon,LR,Kappa,Normalized,0.8815800636267234,0.13706297076433913
14,colon,LR,Bal. acc.,Standard,0.8220833333333333,0.1487044748261912
15,colon,LR,Bal. acc.,Normalized,0.8906362672322374,0.13527747762151723
14,colon,LR,Recall,Standard,0.8866666666666666,0.21969676071045438
15,colon,LR,Recall,Normalized,0.8913043478260869,0.2104545445266252
14,colon,LR,F1-score,Standard,0.7679047619047619,0.1861887955106218
15,colon,LR,F1-score,Normalized,0.8822163308589609,0.14964498328304748
14,colon,LR,MCC,Standard,0.649773262146541,0.28539005865169914
15,colon,LR,MCC,Normalized,0.8901060445387065,0.1349503029615823
14,colon,LR,Precision,Standard,0.7158333333333334,0.2248008377801708
15,colon,LR,Precision,Normalized,0.8511346765641571,0.14821277157765456
14,colon,LR,Accuracy,Standard,0.8057142857142857,0.15351955565417053
15,colon,LR,Accuracy,Normalized,0.8677200424178154,0.14650609486462796
16,micromass,kNN,G-mean,Standard,0.8559134341204182,0.12212737633230518
17,micromass,kNN,G-mean,Normalized,0.9353887762001354,0.08549707724645501
16,micromass,kNN,Kappa,Standard,0.7924474814598167,0.15830577260352796
17,micromass,kNN,Kappa,Normalized,0.9868165427090377,0.019133755041302394
16,micromass,kNN,Bal. acc.,Standard,0.8727710449927433,0.09976139750268287
17,micromass,kNN,Bal. acc.,Normalized,0.9461129892570055,0.06541055550935865
16,micromass,kNN,Recall,Standard,0.7539999999999999,0.1997097894445838
17,micromass,kNN,Recall,Normalized,0.7588235294117645,0.19579391122018022
16,micromass,kNN,F1-score,Standard,0.8073972138972139,0.1489488049912045
17,micromass,kNN,F1-score,Normalized,0.9854729171362032,0.02299933360519225
16,micromass,kNN,MCC,Standard,0.8057971692410894,0.14695288169389337
17,micromass,kNN,MCC,Normalized,0.9870144992863046,0.01930357984767475
16,micromass,kNN,Precision,Standard,0.910702380952381,0.13178625145070547
17,micromass,kNN,Precision,Normalized,0.9936920591991586,0.00994947783821525
16,micromass,kNN,Accuracy,Standard,0.9707441016333938,0.02061647409339639
17,micromass,kNN,Accuracy,Normalized,0.9912508451656524,0.010048216996188401
16,micromass,SVM,G-mean,Standard,0.8114886160358917,0.1322354946455498
17,micromass,SVM,G-mean,Normalized,0.9059199158590638,0.10438308095817679
16,micromass,SVM,Kappa,Standard,0.7742803742396356,0.1641967681305762
17,micromass,SVM,Kappa,Normalized,0.9847678611674557,0.021642453014661563
16,micromass,SVM,Bal. acc.,Standard,0.8380000000000001,0.10274239631233058
17,micromass,SVM,Bal. acc.,Normalized,0.9245128089549997,0.07535537144993715
16,micromass,SVM,Recall,Standard,0.676,0.20548479262466116
17,micromass,SVM,Recall,Normalized,0.6823529411764704,0.20145567904378545
16,micromass,SVM,F1-score,Standard,0.7875793650793651,0.15762158020791797
17,micromass,SVM,F1-score,Normalized,0.9823213883254452,0.02840003747523797
16,micromass,SVM,MCC,Standard,0.8005029196925636,0.13729192429659537
17,micromass,SVM,MCC,Normalized,0.9875561565622418,0.016497053729689078
16,micromass,SVM,Precision,Standard,1.0,0.0
17,micromass,SVM,Precision,Normalized,1.0,0.0
16,micromass,SVM,Accuracy,Standard,0.9716364186327888,0.01797241628190422
17,micromass,SVM,Accuracy,Normalized,0.9922180903012544,0.007514767646987525
16,micromass,NB,G-mean,Standard,0.7537655831836831,0.17832473120323397
17,micromass,NB,G-mean,Normalized,0.8504308466681693,0.16960285410433815
16,micromass,NB,Kappa,Standard,0.7035494370539862,0.21561578262320172
17,micromass,NB,Kappa,Normalized,0.9687085868830293,0.059023126706744054
16,micromass,NB,Bal. acc.,Standard,0.7999056603773586,0.12099015226675361
17,micromass,NB,Bal. acc.,Normalized,0.8887123431748176,0.10803664066116116
16,micromass,NB,Recall,Standard,0.6,0.24166091947189144
17,micromass,NB,Recall,Normalized,0.6078431372549019,0.2369224700704818
16,micromass,NB,F1-score,Standard,0.7184126984126984,0.21030392289465938
17,micromass,NB,F1-score,Normalized,0.9574472241003682,0.1061645456027587
16,micromass,NB,MCC,Standard,0.7402519446326711,0.18501582294808264
17,micromass,NB,MCC,Normalized,0.9736518668770191,0.05588282782715507
16,micromass,NB,Precision,Standard,0.985,0.11079259903080167
17,micromass,NB,Precision,Normalized,0.9897171512283074,0.09761602307050792
16,micromass,NB,Accuracy,Standard,0.9648033877797944,0.021505161702569796
17,micromass,NB,Accuracy,Normalized,0.988495980767786,0.01115657060775638
16,micromass,GBM,G-mean,Standard,0.9299819941268178,0.09497899105666831
17,micromass,GBM,G-mean,Normalized,0.9739072947186539,0.05125184961972889
16,micromass,GBM,Kappa,Standard,0.9071336767345641,0.11602051430142657
17,micromass,GBM,Kappa,Normalized,0.9958936218165428,0.008428365272326443
16,micromass,GBM,Bal. acc.,Standard,0.9368479680696663,0.08196750563061368
17,micromass,GBM,Bal. acc.,Normalized,0.9776913830666366,0.041083661969273856
16,micromass,GBM,Recall,Standard,0.8760000000000001,0.1643897807042761
17,micromass,GBM,Recall,Normalized,0.8784313725490196,0.16116645167085897
16,micromass,GBM,F1-score,Standard,0.9137864357864358,0.1089056055021911
17,micromass,GBM,F1-score,Normalized,0.9955983772819476,0.009420546727483372
16,micromass,GBM,MCC,Standard,0.9143755045409905,0.10405648087674312
17,micromass,GBM,MCC,Normalized,0.9963293516640371,0.0072216838433128965
16,micromass,GBM,Precision,Standard,0.9780000000000001,0.060547502012882407
17,micromass,GBM,Precision,Normalized,0.9986112989257007,0.0038470716807028557
16,micromass,GBM,Accuracy,Standard,0.9870296430732002,0.015003529741907894
17,micromass,GBM,Accuracy,Normalized,0.9971752685748627,0.004668159484645799
16,micromass,CART,G-mean,Standard,0.90570816420156,0.08610491604516737
17,micromass,CART,G-mean,Normalized,0.9686698970776051,0.044188617552480054
16,micromass,CART,Kappa,Standard,0.8284208375606188,0.12208937304747362
17,micromass,CART,Kappa,Normalized,0.9918003906543462,0.010840559567545838
16,micromass,CART,Bal. acc.,Standard,0.9128047895500727,0.07600769731372725
17,micromass,CART,Bal. acc.,Normalized,0.9719359927879198,0.036962796927307376
16,micromass,CART,Recall,Standard,0.8399999999999999,0.15231546211727814
17,micromass,CART,Recall,Normalized,0.8431372549019607,0.14932888442870407
16,micromass,CART,F1-score,Standard,0.8429318459318459,0.11207083888266359
17,micromass,CART,F1-score,Normalized,0.9915956727518597,0.011454414549938735
16,micromass,CART,MCC,Standard,0.836033377346171,0.11781748357767674
17,micromass,CART,MCC,Normalized,0.9915922920892496,0.012035638447736216
16,micromass,CART,Precision,Standard,0.8726547619047619,0.14051910714486168
17,micromass,CART,Precision,Normalized,0.9909356922845766,0.011299585898244488
16,micromass,CART,Accuracy,Standard,0.972858439201452,0.019728947296051787
17,micromass,CART,Accuracy,Normalized,0.9922905867327774,0.009858143047172923
16,micromass,RF,G-mean,Standard,0.9021614493050126,0.10863082217865938
17,micromass,RF,G-mean,Normalized,0.9601682818721358,0.0585547217455452
16,micromass,RF,Kappa,Standard,0.8826323793820282,0.1316519209485095
17,micromass,RF,Kappa,Normalized,0.9942821726391706,0.009275501573736588
16,micromass,RF,Bal. acc.,Standard,0.9128095065312047,0.09347777243699447
17,micromass,RF,Bal. acc.,Normalized,0.9661546840958607,0.04716929622076772
16,micromass,RF,Recall,Standard,0.8260000000000001,0.18687964041061295
17,micromass,RF,Recall,Normalized,0.8294117647058823,0.18321533373589505
16,micromass,RF,F1-score,Standard,0.8904401154401156,0.1238302767784708
17,micromass,RF,F1-score,Normalized,0.9938257831868378,0.010370629333305391
16,micromass,RF,MCC,Standard,0.8938072625712461,0.1163433509776819
17,micromass,RF,MCC,Normalized,0.9950518368266846,0.007726758597103387
16,micromass,RF,Precision,Standard,0.9958333333333332,0.02975595178559521
17,micromass,RF,Precision,Normalized,0.9997306738787469,0.0019367613487467669
16,micromass,RF,Accuracy,Standard,0.9844192377495463,0.01658251703577668
17,micromass,RF,Accuracy,Normalized,0.9963473818646231,0.004985905723784789
16,micromass,LR,G-mean,Standard,0.9830660724202066,0.01386101494350443
17,micromass,LR,G-mean,Normalized,0.9986901810532642,0.0015989864404223901
16,micromass,LR,Kappa,Standard,0.8472639160927413,0.11012483221521219
17,micromass,LR,Kappa,Normalized,0.9935662234242356,0.00730815133488207
16,micromass,LR,Bal. acc.,Standard,0.9833055152394773,0.013545702278855714
17,micromass,LR,Bal. acc.,Normalized,0.9987123431748178,0.001552572049856828
16,micromass,LR,Recall,Standard,1.0,0.0
17,micromass,LR,Recall,Normalized,1.0,0.0
16,micromass,LR,F1-score,Standard,0.863402430902431,0.09757392158262154
17,micromass,LR,F1-score,Normalized,0.9938336713995944,0.006941850241682242
16,micromass,LR,MCC,Standard,0.861013881042848,0.09660338682033419
17,micromass,LR,MCC,Normalized,0.9943809631132146,0.006083066299874652
16,micromass,LR,Precision,Standard,0.7725036075036074,0.1505313286845136
17,micromass,LR,Precision,Normalized,0.9827548643978663,0.013656519921222044
16,micromass,LR,Accuracy,Standard,0.969534180278282,0.02471906934671632
17,micromass,LR,Accuracy,Normalized,0.9896814664563144,0.013720012462486391
18,ionosphere,kNN,G-mean,Standard,0.7736108049794397,0.08540511090902293
19,ionosphere,kNN,G-mean,Normalized,0.8940493438320211,0.07243160542159748
18,ionosphere,kNN,Kappa,Standard,0.6422569376476263,0.12661444428178265
19,ionosphere,kNN,Kappa,Normalized,0.9312850393700788,0.046807647862707275
18,ionosphere,kNN,Bal. acc.,Standard,0.7987821779669605,0.06679677321242282
19,ionosphere,kNN,Bal. acc.,Normalized,0.9087436570428696,0.05631887529238602
18,ionosphere,kNN,Recall,Standard,0.6199358974358975,0.1325894404937305
19,ionosphere,kNN,Recall,Normalized,0.619527559055118,0.13164864550283728
18,ionosphere,kNN,F1-score,Standard,0.739453268962234,0.10432381553471418
19,ionosphere,kNN,F1-score,Normalized,0.8972297462817147,0.09177496961058834
18,ionosphere,kNN,MCC,Standard,0.6752621072406826,0.11213909636807552
19,ionosphere,kNN,MCC,Normalized,0.9377686789151356,0.04244666311661852
18,ionosphere,kNN,Precision,Standard,0.9440209235209235,0.07308548045174905
19,ionosphere,kNN,Precision,Normalized,0.9806782152230972,0.02599723070441687
